,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__activation,param_classifier__alpha,param_classifier__hidden_layer_sizes,param_classifier__solver,param_pca__n_components,param_classifier__learning_rate,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
1323,0.5030920028686523,0.031868741127795634,0.003124713897705078,0.006249427795410156,relu,0.0001,20,sgd,7,adaptive,"{'classifier__activation': 'relu', 'classifier__alpha': 0.0001, 'classifier__hidden_layer_sizes': 20, 'classifier__learning_rate': 'adaptive', 'classifier__solver': 'sgd', 'pca__n_components': 7}",0.5634920634920636,0.665158371040724,0.625,0.6754807692307692,0.6555555555555554,0.635263110872867,0.041563096863471205,917
1324,0.5155906200408935,0.04528356161288387,0.0031246185302734376,0.006249237060546876,relu,0.0001,20,sgd,8,adaptive,"{'classifier__activation': 'relu', 'classifier__alpha': 0.0001, 'classifier__hidden_layer_sizes': 20, 'classifier__learning_rate': 'adaptive', 'classifier__solver': 'sgd', 'pca__n_components': 8}",0.5534188034188033,0.7521008403361344,0.6650641025641025,0.6754807692307692,0.5515151515151514,0.6398621703499752,0.07778967215225341,850
1325,0.45621819496154786,0.011692067630121308,0.0,0.0,relu,0.0001,20,sgd,9,adaptive,"{'classifier__activation': 'relu', 'classifier__alpha': 0.0001, 'classifier__hidden_layer_sizes': 20, 'classifier__learning_rate': 'adaptive', 'classifier__solver': 'sgd', 'pca__n_components': 9}",0.5634920634920636,0.5918552036199094,0.75,0.64375,0.5333333333333333,0.615907263468239,0.07503340498861331,1189
1326,0.5187142848968506,0.05172412006317182,0.0,0.0,relu,0.0001,20,sgd,10,adaptive,"{'classifier__activation': 'relu', 'classifier__alpha': 0.0001, 'classifier__hidden_layer_sizes': 20, 'classifier__learning_rate': 'adaptive', 'classifier__solver': 'sgd', 'pca__n_components': 10}",0.5690476190476191,0.5565610859728506,0.625,0.6754807692307692,0.5,0.5855132672205843,0.0587752482992596,1579
1327,0.5343379974365234,0.05077100228033738,0.0,0.0,relu,0.0001,20,sgd,11,adaptive,"{'classifier__activation': 'relu', 'classifier__alpha': 0.0001, 'classifier__hidden_layer_sizes': 20, 'classifier__learning_rate': 'adaptive', 'classifier__solver': 'sgd', 'pca__n_components': 11}",0.6274928774928774,0.5565610859728506,0.7529761904761905,0.755,0.5,0.6388296256588939,0.10066099764180685,862
1328,0.21561045646667482,0.038776579812643,0.0,0.0,relu,0.0001,50,sgd,4,invscaling,"{'classifier__activation': 'relu', 'classifier__alpha': 0.0001, 'classifier__hidden_layer_sizes': 50, 'classifier__learning_rate': 'invscaling', 'classifier__solver': 'sgd', 'pca__n_components': 4}",0.2671957671957672,0.4985294117647059,0.5880208333333334,0.5,0.503267973856209,0.46636435061829606,0.11081455400787725,2651
1329,0.4937150001525879,0.03507600748377295,0.0,0.0,relu,0.0001,50,sgd,5,invscaling,"{'classifier__activation': 'relu', 'classifier__alpha': 0.0001, 'classifier__hidden_layer_sizes': 50, 'classifier__learning_rate': 'invscaling', 'classifier__solver': 'sgd', 'pca__n_components': 5}",0.5111111111111111,0.3938618925831202,0.4375,0.5714285714285714,0.5047619047619047,0.4830480230268141,0.06194418945662596,2610
1330,0.7350810050964356,0.01936878551838165,0.0,0.0,relu,0.0001,50,sgd,6,invscaling,"{'classifier__activation': 'relu', 'classifier__alpha': 0.0001, 'classifier__hidden_layer_sizes': 50, 'classifier__learning_rate': 'invscaling', 'classifier__solver': 'sgd', 'pca__n_components': 6}",0.1267056530214425,0.09337068160597572,0.10416666666666666,0.08928571428571429,0.09292929292929292,0.1019168394007932,0.01403293749949547,3376
1331,0.6033350467681885,0.05593172459594419,0.003125286102294922,0.006250572204589844,relu,0.0001,50,sgd,7,invscaling,"{'classifier__activation': 'relu', 'classifier__alpha': 0.0001, 'classifier__hidden_layer_sizes': 50, 'classifier__learning_rate': 'invscaling', 'classifier__solver': 'sgd', 'pca__n_components': 7}",0.3567019400352734,0.22791234140715108,0.022058823529411763,0.24330357142857145,0.15589743589743588,0.20584639734568,0.11143348567789556,3196
1332,0.4812169551849365,0.03186687073033391,0.0,0.0,relu,0.0001,50,sgd,8,invscaling,"{'classifier__activation': 'relu', 'classifier__alpha': 0.0001, 'classifier__hidden_layer_sizes': 50, 'classifier__learning_rate': 'invscaling', 'classifier__solver': 'sgd', 'pca__n_components': 8}",0.28472222222222215,0.27899159663865547,0.36666666666666664,0.3591269841269841,0.3257142857142856,0.32153987611304685,0.03672983751126094,2965
1333,0.5593369483947754,0.011692258817170387,0.003124904632568359,0.0062498092651367175,relu,0.0001,50,sgd,9,invscaling,"{'classifier__activation': 'relu', 'classifier__alpha': 0.0001, 'classifier__hidden_layer_sizes': 50, 'classifier__learning_rate': 'invscaling', 'classifier__solver': 'sgd', 'pca__n_components': 9}",0.267283950617284,0.4597285067873303,0.13221153846153846,0.2859432234432235,0.4228438228438228,0.31292230804425925,0.11683142103036481,2986
1334,0.5155894756317139,0.03697175096619733,0.0031246185302734376,0.006249237060546876,relu,0.0001,50,sgd,10,invscaling,"{'classifier__activation': 'relu', 'classifier__alpha': 0.0001, 'classifier__hidden_layer_sizes': 50, 'classifier__learning_rate': 'invscaling', 'classifier__solver': 'sgd', 'pca__n_components': 10}",0.4217592592592592,0.388235294117647,0.26458333333333334,0.38749999999999996,0.41333333333333333,0.37591463414634146,0.05651204971909123,2822
1335,0.16561369895935057,0.021193171200590666,0.0031247615814208986,0.006249523162841797,relu,0.0001,50,sgd,11,invscaling,"{'classifier__activation': 'relu', 'classifier__alpha': 0.0001, 'classifier__hidden_layer_sizes': 50, 'classifier__learning_rate': 'invscaling', 'classifier__solver': 'sgd', 'pca__n_components': 11}",0.2938271604938272,0.36724336793540946,0.3819444444444445,0.46691176470588236,0.23846153846153845,0.3498859581355995,0.07678636402462244,2871
1336,0.5124643325805665,0.011692322504330471,0.0,0.0,relu,0.0001,50,sgd,4,adaptive,"{'classifier__activation': 'relu', 'classifier__alpha': 0.0001, 'classifier__hidden_layer_sizes': 50, 'classifier__learning_rate': 'adaptive', 'classifier__solver': 'sgd', 'pca__n_components': 4}",0.6701646090534978,0.6352941176470589,0.7978260869565217,0.7291666666666666,0.5,0.6682298417187069,0.0969764405502815,456
